# Per-model hold q on the hand layout for all 6,723 BPMN models in the 15-40 band,
# the population behind results/bpmn_representativeness.py and the paper's 0.87.
# Source: bpmai.tar.gz, sha256 7c40fe0c13f78943f1600f09203c30d83c41fd6c71b81902367bf057a73f947a.
# Funnel: 29,810 models archived; parsers/parse_bpmn.py parses 21,784 (>= 10 nodes, >= 1 edge);
# 13,435 have every edge a BPMN flow or association; data/make_corpus.py --bpmn keeps their
# largest component of 15 to 40 nodes, 6,723 graphs (bpmn_all.txt); data/bpmn.txt is the first 300 by id.
# Each column is the q of `station direct --corpus bpmn_all.txt --weights W`, one weight set:
# overlap 0,1,0,0,0,0,0,0; length 0,0,1,0,0,0,0,0 (--L fit); stress 0,0,0,1,0,0,0,0;
# alignA1 0,0,0,0,0,1,0,0 --align a1; flow 0,0,0,0,0,0,0,1.
id,overlap,length,stress,alignA1,flow
1800584628.json,1.000000,0.000000,0.000000,0.687500,1.000000
1800675969.json,0.857143,0.000000,0.000000,0.285714,0.809524
1800694166.json,1.000000,0.000000,0.000000,1.000000,1.000000
1801001081.json,1.000000,0.000000,0.000000,0.137931,0.827586
1801166520.json,1.000000,0.000000,0.000000,0.600000,0.650000
1801277608.json,1.000000,0.000000,0.000000,1.000000,0.750000
1801612300.json,1.000000,0.000000,0.000000,0.687500,0.875000
1802586981.json,1.000000,0.000000,0.000000,1.000000,0.896552
1802728504.json,1.000000,0.000000,0.000000,1.000000,1.000000
180277259.json,1.000000,0.000000,0.000000,0.464286,0.571429
1803217772.json,1.000000,0.000000,0.000000,1.000000,0.939394
1803695499.json,0.878788,0.000000,0.060606,0.393939,0.878788
1803911872.json,1.000000,0.000000,0.000000,1.000000,0.760000
1804009099.json,1.000000,0.000000,0.000000,1.000000,0.777778
180490523.json,0.909091,0.000000,0.000000,0.939394,0.757576
1805810784.json,1.000000,0.000000,0.000000,0.809524,0.714286
1805845375.json,1.000000,0.062500,0.062500,0.625000,1.000000
1806081108.json,1.000000,0.000000,0.000000,0.321429,0.607143
1806169799.json,0.714286,0.142857,0.047619,0.190476,0.809524
1806236621.json,1.000000,0.000000,0.000000,0.354839,0.870968
1806343012.json,1.000000,0.000000,0.000000,1.000000,1.000000
1806648630.json,1.000000,0.095238,0.047619,0.666667,1.000000
1807432799.json,1.000000,0.000000,0.000000,0.324324,0.945946
1807497546.json,1.000000,0.000000,0.000000,1.000000,0.866667
1807911799.json,1.000000,0.000000,0.000000,1.000000,0.666667
1808053481.json,1.000000,0.000000,0.000000,0.948718,0.820513
1808351684.json,1.000000,0.000000,0.000000,0.450000,0.600000
1808505766.json,1.000000,0.066667,0.133333,1.000000,1.000000
1808711520.json,1.000000,0.045455,0.045455,0.909091,1.000000
1808712797.json,1.000000,0.000000,0.000000,1.000000,0.916667
1809124080.json,1.000000,0.000000,0.000000,0.960000,1.000000
1809161681.json,1.000000,0.000000,0.000000,0.179487,0.692308
1809173382.json,1.000000,0.000000,0.000000,0.800000,1.000000
1809207474.json,1.000000,0.000000,0.000000,1.000000,0.828571
1809568726.json,1.000000,0.000000,0.000000,0.857143,0.642857
1809629195.json,0.941176,0.000000,0.000000,0.500000,0.470588
1809816944.json,1.000000,0.176471,0.176471,1.000000,1.000000
1810123651.json,1.000000,0.000000,0.000000,1.000000,0.933333
1810137748.json,1.000000,0.000000,0.000000,0.550000,0.800000
1810799097.json,1.000000,0.000000,0.000000,0.760000,0.840000
1810908620.json,1.000000,0.000000,0.000000,0.617647,0.882353
1811534975.json,1.000000,0.000000,0.000000,0.809524,0.904762
1811710858.json,1.000000,0.050000,0.100000,1.000000,1.000000
1813331092.json,1.000000,0.000000,0.000000,0.909091,0.727273
181366746.json,1.000000,0.000000,0.000000,0.764706,0.882353
1813901828.json,1.000000,0.000000,0.000000,0.416667,0.750000
1814460775.json,1.000000,0.105263,0.210526,0.736842,0.789474
1814536437.json,1.000000,0.187500,0.125000,1.000000,0.625000
1814548689.json,1.000000,0.000000,0.000000,0.750000,0.900000
1815485578.json,1.000000,0.000000,0.000000,1.000000,0.636364
1816059780.json,1.000000,0.000000,0.029412,1.000000,1.000000
1816317839.json,1.000000,0.000000,0.000000,0.875000,0.812500
1816514430.json,1.000000,0.000000,0.000000,0.675676,0.945946
1816785376.json,1.000000,0.000000,0.000000,0.680000,0.560000
1817059208.json,1.000000,0.000000,0.000000,0.450000,0.900000
1817289312.json,1.000000,0.000000,0.000000,0.636364,0.878788
1818197555.json,1.000000,0.000000,0.000000,1.000000,0.764706
1818442008.json,1.000000,0.000000,0.000000,1.000000,0.909091
1818477098.json,1.000000,0.000000,0.000000,0.789474,0.789474
1818479291.json,1.000000,0.000000,0.000000,1.000000,0.913043
1818508819.json,1.000000,0.000000,0.000000,1.000000,1.000000
181873872.json,1.000000,0.000000,0.034483,1.000000,1.000000
1818800031.json,1.000000,0.000000,0.000000,1.000000,1.000000
1818967344.json,1.000000,0.000000,0.000000,0.600000,0.866667
1819704602.json,0.700000,0.050000,0.050000,0.400000,0.900000
1819797208.json,1.000000,0.000000,0.000000,1.000000,0.772727
1820383295.json,1.000000,0.052632,0.052632,0.894737,1.000000
1820491126.json,1.000000,0.000000,0.000000,0.655172,0.586207
1820765013.json,0.920000,0.040000,0.000000,0.800000,0.920000
1820784022.json,1.000000,0.000000,0.000000,0.964286,0.571429
1820975557.json,1.000000,0.000000,0.000000,1.000000,0.925926
1821070365.json,1.000000,0.000000,0.000000,0.823529,0.882353
1821730822.json,1.000000,0.000000,0.000000,0.720000,0.400000
182174831.json,1.000000,0.000000,0.047619,0.857143,0.523810
1821890450.json,1.000000,0.000000,0.000000,0.969697,0.909091
1822389549.json,1.000000,0.000000,0.000000,1.000000,0.714286
1822761924.json,1.000000,0.000000,0.000000,1.000000,1.000000
1822954618.json,1.000000,0.000000,0.055556,1.000000,0.666667
1823253887.json,1.000000,0.000000,0.000000,0.882353,0.941176
1823285702.json,1.000000,0.107143,0.035714,0.500000,0.928571
1824278003.json,1.000000,0.000000,0.000000,0.631579,0.578947
1824429890.json,1.000000,0.000000,0.000000,0.846154,0.769231
1824486816.json,1.000000,0.000000,0.000000,0.567568,0.621622
1824600956.json,1.000000,0.000000,0.000000,1.000000,0.925926
1824642145.json,0.916667,0.000000,0.000000,1.000000,0.791667
1824649752.json,1.000000,0.000000,0.000000,0.956522,0.826087
1824766086.json,1.000000,0.000000,0.000000,1.000000,0.652174
1825035618.json,1.000000,0.000000,0.000000,1.000000,0.764706
1825519122.json,1.000000,0.000000,0.029412,0.941176,0.382353
1825551970.json,1.000000,0.000000,0.000000,0.757576,0.454545
1825651200.json,1.000000,0.055556,0.000000,0.333333,0.888889
182649934.json,1.000000,0.150000,0.200000,1.000000,0.900000
1826527285.json,1.000000,0.000000,0.000000,0.736842,1.000000
1826536283.json,1.000000,0.000000,0.000000,1.000000,0.352941
1826788792.json,1.000000,0.000000,0.000000,1.000000,1.000000
1827114939.json,1.000000,0.000000,0.000000,1.000000,1.000000
1827314962.json,1.000000,0.000000,0.000000,0.555556,0.925926
1827542745.json,1.000000,0.000000,0.000000,0.826087,0.913043
1827852756.json,1.000000,0.000000,0.000000,0.750000,0.642857
1828514537.json,1.000000,0.000000,0.000000,0.571429,0.857143
1828751673.json,1.000000,0.000000,0.000000,0.421053,0.842105
1829365092.json,1.000000,0.000000,0.000000,1.000000,0.894737
1829436644.json,1.000000,0.047619,0.047619,0.857143,1.000000
182960143.json,0.885714,0.000000,0.000000,0.257143,0.828571
18297214.json,1.000000,0.000000,0.000000,0.913043,0.652174
1829976570.json,1.000000,0.000000,0.000000,0.533333,0.666667
1830048756.json,1.000000,0.000000,0.000000,0.235294,0.705882
1830194689.json,1.000000,0.000000,0.000000,0.521739,0.739130
183043031.json,1.000000,0.000000,0.000000,0.750000,0.812500
1830589660.json,1.000000,0.000000,0.000000,1.000000,0.937500
1831007037.json,1.000000,0.000000,0.050000,1.000000,0.900000
1831625558.json,1.000000,0.055556,0.000000,0.166667,0.777778
1832174020.json,1.000000,0.000000,0.000000,1.000000,1.000000
183220943.json,0.918919,0.000000,0.000000,0.972973,0.945946
1832492624.json,1.000000,0.000000,0.000000,1.000000,1.000000
1832659655.json,1.000000,0.000000,0.000000,1.000000,0.619048
1832834817.json,1.000000,0.000000,0.000000,0.705882,0.882353
1833197839.json,0.931034,0.000000,0.000000,0.862069,0.827586
1833535551.json,1.000000,0.000000,0.166667,0.722222,1.000000
1833702722.json,1.000000,0.000000,0.000000,0.705882,0.676471
1834059069.json,1.000000,0.000000,0.062500,1.000000,0.875000
1834470254.json,1.000000,0.000000,0.000000,0.560000,0.480000
1834538258.json,1.000000,0.235294,0.176471,1.000000,1.000000
1834594088.json,1.000000,0.000000,0.026316,1.000000,0.763158
1835554574.json,1.000000,0.263158,0.210526,1.000000,1.000000
1835720972.json,1.000000,0.000000,0.000000,1.000000,0.894737
1835901199.json,1.000000,0.000000,0.000000,0.708333,0.708333
1836016681.json,0.714286,0.000000,0.000000,0.678571,1.000000
1836437901.json,1.000000,0.000000,0.000000,1.000000,0.894737
1836509141.json,1.000000,0.000000,0.030303,0.818182,0.696970
1836617036.json,1.000000,0.000000,0.000000,1.000000,0.750000
1837162294.json,1.000000,0.187500,0.125000,1.000000,0.875000
1837225582.json,1.000000,0.000000,0.000000,0.736842,0.684211
1837717133.json,1.000000,0.000000,0.000000,0.464286,0.464286
1837820511.json,1.000000,0.000000,0.000000,0.851852,0.629630
1838269985.json,1.000000,0.000000,0.062500,1.000000,0.750000
1838850719.json,1.000000,0.000000,0.000000,1.000000,0.555556
1839198010.json,1.000000,0.000000,0.000000,1.000000,1.000000
1839250751.json,1.000000,0.000000,0.000000,1.000000,0.640000
1839272107.json,1.000000,0.062500,0.062500,0.875000,1.000000
1839452869.json,1.000000,0.000000,0.000000,1.000000,0.750000
1840058907.json,1.000000,0.000000,0.000000,0.666667,0.800000
1840665886.json,1.000000,0.000000,0.000000,0.545455,1.000000
1840882698.json,1.000000,0.066667,0.200000,0.733333,1.000000
184123994.json,1.000000,0.000000,0.000000,1.000000,0.789474
1841250795.json,0.866667,0.000000,0.000000,1.000000,1.000000
1841617898.json,1.000000,0.000000,0.000000,0.545455,0.909091
1841745951.json,1.000000,0.000000,0.000000,0.470588,1.000000
1842113238.json,1.000000,0.000000,0.000000,0.800000,0.800000
1842956614.json,1.000000,0.000000,0.000000,1.000000,0.578947
1842989810.json,1.000000,0.000000,0.000000,1.000000,0.888889
1842998337.json,1.000000,0.000000,0.032258,0.967742,0.387097
1843044886.json,1.000000,0.000000,0.000000,0.750000,0.750000
1843671466.json,1.000000,0.000000,0.000000,1.000000,0.818182
18436956.json,1.000000,0.000000,0.000000,0.863636,0.909091
1843722156.json,1.000000,0.000000,0.000000,1.000000,0.920000
1844469012.json,1.000000,0.000000,0.000000,0.695652,0.913043
1845225983.json,1.000000,0.000000,0.000000,0.875000,0.812500
1845756043.json,1.000000,0.000000,0.000000,0.500000,0.700000
1845776866.json,1.000000,0.000000,0.000000,1.000000,0.846154
1845825451.json,1.000000,0.000000,0.000000,1.000000,1.000000
1845842474.json,1.000000,0.000000,0.000000,1.000000,0.615385
1846077499.json,1.000000,0.000000,0.000000,0.441176,0.823529
1847034055.json,1.000000,0.000000,0.000000,1.000000,0.750000
184770798.json,1.000000,0.000000,0.000000,1.000000,1.000000
1847865745.json,1.000000,0.000000,0.000000,1.000000,0.727273
1847939095.json,1.000000,0.200000,0.000000,0.900000,0.800000
1848031504.json,1.000000,0.000000,0.000000,1.000000,0.900000
184810811.json,1.000000,0.055556,0.000000,1.000000,1.000000
1848437438.json,1.000000,0.000000,0.000000,0.294118,0.823529
1848636569.json,1.000000,0.222222,0.111111,0.888889,1.000000
1848911769.json,1.000000,0.000000,0.025000,0.725000,0.750000
1849433946.json,1.000000,0.000000,0.000000,0.720000,0.920000
1849808459.json,1.000000,0.000000,0.000000,1.000000,0.909091
1849990601.json,1.000000,0.000000,0.062500,0.812500,1.000000
1850238279.json,1.000000,0.000000,0.000000,1.000000,0.777778
1850244188.json,1.000000,0.000000,0.000000,0.863636,0.681818
1850276083.json,1.000000,0.000000,0.000000,1.000000,1.000000
1850714253.json,1.000000,0.000000,0.000000,0.785714,0.642857
1851264721.json,1.000000,0.000000,0.041667,1.000000,0.750000
1851320979.json,1.000000,0.000000,0.000000,0.764706,1.000000
1851379198.json,1.000000,0.000000,0.000000,1.000000,1.000000
1851385638.json,1.000000,0.000000,0.000000,1.000000,0.652174
1852315302.json,1.000000,0.000000,0.000000,0.793103,0.862069
1852331958.json,1.000000,0.000000,0.000000,1.000000,0.833333
1852343344.json,1.000000,0.000000,0.052632,1.000000,1.000000
1852839655.json,1.000000,0.000000,0.000000,1.000000,0.761905
1852982622.json,1.000000,0.000000,0.000000,0.608696,0.826087
1853102327.json,1.000000,0.000000,0.000000,0.939394,0.757576
1853332194.json,1.000000,0.000000,0.000000,0.578947,0.894737
1853676439.json,1.000000,0.000000,0.000000,0.533333,1.000000
1853879737.json,1.000000,0.000000,0.000000,0.411765,0.764706
185426485.json,1.000000,0.000000,0.000000,0.925926,0.666667
1854391601.json,1.000000,0.000000,0.058824,1.000000,1.000000
1854458036.json,1.000000,0.000000,0.000000,0.133333,0.866667
185449801.json,0.904762,0.000000,0.000000,1.000000,0.619048
1854641311.json,1.000000,0.000000,0.000000,0.800000,0.600000
18546876.json,0.894737,0.052632,0.000000,0.842105,1.000000
1855126221.json,0.565217,0.086957,0.000000,0.565217,0.826087
1855337101.json,1.000000,0.133333,0.066667,1.000000,1.000000
1855385390.json,1.000000,0.000000,0.032258,0.967742,0.387097
1855771814.json,1.000000,0.000000,0.000000,1.000000,0.923077
1856161961.json,1.000000,0.000000,0.050000,0.350000,0.900000
185673263.json,1.000000,0.000000,0.000000,0.777778,0.888889
1857020739.json,1.000000,0.000000,0.052632,0.789474,0.842105
1857081206.json,1.000000,0.000000,0.000000,0.625000,1.000000
1857086375.json,1.000000,0.000000,0.000000,1.000000,0.789474
1857509677.json,1.000000,0.000000,0.000000,0.846154,0.846154
185751288.json,1.000000,0.000000,0.000000,0.555556,0.888889
1857625028.json,1.000000,0.000000,0.000000,0.666667,0.611111
185789316.json,1.000000,0.000000,0.160000,1.000000,1.000000
1858275545.json,1.000000,0.000000,0.000000,1.000000,1.000000
1858420248.json,1.000000,0.000000,0.000000,0.500000,1.000000
1858631880.json,1.000000,0.037037,0.222222,0.888889,0.925926
1858797238.json,1.000000,0.000000,0.133333,0.933333,1.000000
1858943402.json,1.000000,0.000000,0.000000,0.400000,0.800000
1859646148.json,1.000000,0.000000,0.000000,1.000000,0.800000
1859828351.json,1.000000,0.000000,0.025000,1.000000,0.675000
1859900091.json,1.000000,0.000000,0.000000,0.928571,0.678571
1860326733.json,1.000000,0.000000,0.000000,0.800000,0.733333
1860488909.json,1.000000,0.000000,0.000000,0.777778,0.777778
1860734077.json,1.000000,0.000000,0.000000,0.675000,0.300000
1860885265.json,1.000000,0.000000,0.000000,1.000000,0.826087
1860968191.json,1.000000,0.000000,0.000000,0.588235,0.882353
1861090802.json,1.000000,0.000000,0.000000,1.000000,0.894737
1861149149.json,1.000000,0.000000,0.037037,1.000000,0.925926
1861246593.json,1.000000,0.000000,0.000000,0.894737,0.710526
186202353.json,1.000000,0.000000,0.000000,1.000000,0.933333
1862181444.json,1.000000,0.000000,0.000000,1.000000,0.666667
1862773481.json,1.000000,0.000000,0.000000,1.000000,0.789474
1862815786.json,1.000000,0.000000,0.000000,0.888889,0.388889
1863461621.json,1.000000,0.000000,0.000000,1.000000,0.647059
1863742646.json,1.000000,0.000000,0.000000,0.789474,0.578947
1864188503.json,1.000000,0.000000,0.285714,1.000000,1.000000
1865081855.json,1.000000,0.000000,0.000000,1.000000,0.692308
1865364345.json,1.000000,0.000000,0.000000,1.000000,1.000000
1865726189.json,1.000000,0.000000,0.000000,1.000000,0.741935
1866206200.json,1.000000,0.000000,0.000000,0.933333,0.900000
1866387347.json,1.000000,0.031250,0.000000,0.843750,0.812500
1866818252.json,1.000000,0.000000,0.000000,1.000000,1.000000
1866834988.json,1.000000,0.000000,0.000000,1.000000,0.642857
186702614.json,1.000000,0.000000,0.000000,0.871795,0.589744
1867488383.json,1.000000,0.000000,0.000000,0.843750,0.687500
1867748221.json,1.000000,0.000000,0.000000,0.517241,0.931034
1867922690.json,1.000000,0.000000,0.000000,0.733333,0.400000
1867935328.json,1.000000,0.000000,0.000000,0.894737,0.631579
186796980.json,1.000000,0.000000,0.000000,0.733333,0.933333
1868427871.json,1.000000,0.000000,0.000000,0.687500,1.000000
1868564724.json,1.000000,0.000000,0.027027,1.000000,0.729730
186869261.json,1.000000,0.266667,0.466667,1.000000,1.000000
1868699226.json,1.000000,0.000000,0.000000,0.793103,0.620690
1868942752.json,1.000000,0.000000,0.000000,0.700000,1.000000
1868982079.json,1.000000,0.000000,0.000000,1.000000,1.000000
1869146274.json,1.000000,0.000000,0.000000,0.869565,0.913043
1869180188.json,1.000000,0.000000,0.000000,0.296296,0.259259
1869197221.json,1.000000,0.000000,0.000000,1.000000,0.764706
1869398678.json,1.000000,0.000000,0.000000,1.000000,0.551724
1869425704.json,1.000000,0.062500,0.000000,1.000000,1.000000
1870284409.json,1.000000,0.000000,0.000000,1.000000,0.894737
1870875857.json,1.000000,0.000000,0.000000,1.000000,0.866667
1870966820.json,1.000000,0.000000,0.000000,0.818182,0.818182
1871215275.json,1.000000,0.000000,0.000000,0.894737,1.000000
1871235062.json,1.000000,0.055556,0.111111,1.000000,1.000000
1871251963.json,1.000000,0.000000,0.000000,0.772727,0.818182
1871337702.json,1.000000,0.000000,0.000000,0.625000,0.750000
1871678334.json,1.000000,0.000000,0.000000,0.516129,0.935484
1872070511.json,1.000000,0.000000,0.000000,1.000000,0.550000
1872984942.json,1.000000,0.040000,0.000000,1.000000,0.920000
1873143047.json,1.000000,0.000000,0.000000,0.827586,0.517241
1873305720.json,1.000000,0.000000,0.000000,1.000000,0.789474
1874450378.json,1.000000,0.027778,0.027778,0.333333,0.944444
1874517276.json,1.000000,0.000000,0.000000,0.621622,0.945946
1874590115.json,1.000000,0.000000,0.000000,0.258065,0.354839
1875217509.json,1.000000,0.000000,0.000000,0.875000,0.875000
187523880.json,1.000000,0.000000,0.000000,1.000000,1.000000
1875649366.json,1.000000,0.000000,0.040000,0.880000,0.760000
1876068065.json,1.000000,0.000000,0.047619,1.000000,0.857143
1876212547.json,1.000000,0.000000,0.000000,0.733333,0.866667
187641539.json,1.000000,0.000000,0.000000,0.866667,0.733333
1877480483.json,1.000000,0.066667,0.000000,0.866667,0.866667
1877690354.json,1.000000,0.080000,0.040000,1.000000,0.920000
1877839206.json,1.000000,0.000000,0.000000,0.896552,0.655172
1878020822.json,1.000000,0.071429,0.000000,0.607143,0.892857
1878596172.json,1.000000,0.000000,0.000000,0.866667,1.000000
1878870742.json,1.000000,0.000000,0.000000,0.583333,0.527778
1879389597.json,1.000000,0.000000,0.055556,0.944444,1.000000
1879567416.json,1.000000,0.000000,0.000000,0.750000,0.785714
1879994740.json,1.000000,0.000000,0.000000,0.210526,0.684211
1881079986.json,1.000000,0.000000,0.047619,1.000000,0.904762
1881121390.json,1.000000,0.000000,0.000000,0.800000,0.866667
1881246885.json,1.000000,0.200000,0.000000,1.000000,1.000000
1881512127.json,1.000000,0.000000,0.000000,1.000000,1.000000
1881568829.json,1.000000,0.000000,0.000000,0.454545,0.818182
1881630615.json,1.000000,0.000000,0.000000,0.750000,1.000000
1881735721.json,1.000000,0.000000,0.043478,1.000000,0.652174
1881929667.json,1.000000,0.000000,0.000000,1.000000,0.700000
1881965756.json,1.000000,0.000000,0.000000,1.000000,1.000000
1882069676.json,1.000000,0.000000,0.000000,0.812500,0.687500
1882437910.json,1.000000,0.000000,0.000000,1.000000,0.800000
1882520166.json,1.000000,0.000000,0.000000,1.000000,0.809524
1882609560.json,1.000000,0.000000,0.000000,1.000000,0.740741
1883209448.json,1.000000,0.000000,0.000000,1.000000,0.750000
1883780572.json,1.000000,0.000000,0.000000,0.666667,0.444444
1884153264.json,1.000000,0.000000,0.000000,0.888889,0.555556
1884234056.json,1.000000,0.000000,0.000000,0.448276,0.862069
1884613570.json,1.000000,0.000000,0.000000,1.000000,0.913043
1884674156.json,1.000000,0.000000,0.000000,1.000000,0.923077
188513364.json,0.916667,0.000000,0.000000,0.541667,0.916667
1885623888.json,1.000000,0.000000,0.000000,0.777778,1.000000
1885899131.json,1.000000,0.000000,0.000000,0.611111,1.000000
1885932501.json,1.000000,0.000000,0.000000,0.871795,0.666667
1886557457.json,0.909091,0.000000,0.000000,0.818182,0.818182
1886688662.json,1.000000,0.078947,0.026316,0.973684,0.789474
1886964623.json,1.000000,0.000000,0.000000,0.388889,0.555556
188714049.json,1.000000,0.000000,0.000000,0.962963,0.925926
1887186267.json,1.000000,0.000000,0.000000,0.375000,0.833333
1887701268.json,1.000000,0.000000,0.000000,0.727273,0.909091
1887819093.json,1.000000,0.000000,0.000000,1.000000,0.894737
1887948775.json,1.000000,0.000000,0.000000,0.904762,0.904762
188798257.json,1.000000,0.000000,0.000000,0.769231,0.884615
1888368485.json,1.000000,0.000000,0.000000,0.894737,0.789474
1888519034.json,1.000000,0.090909,0.409091,1.000000,0.909091
1888540250.json,1.000000,0.000000,0.000000,0.684211,1.000000
1888848269.json,1.000000,0.000000,0.000000,1.000000,0.750000
1889358650.json,1.000000,0.400000,0.266667,0.800000,1.000000
1889426723.json,1.000000,0.000000,0.000000,0.875000,0.916667
1889953965.json,1.000000,0.000000,0.000000,1.000000,0.702703
1889999443.json,0.894737,0.052632,0.000000,0.578947,0.894737
1890426431.json,1.000000,0.000000,0.000000,0.611111,0.777778
1890688811.json,1.000000,0.000000,0.000000,0.750000,0.850000
1891578862.json,1.000000,0.000000,0.027778,1.000000,0.888889
1891784695.json,1.000000,0.000000,0.000000,0.761905,0.476190
1891865038.json,1.000000,0.000000,0.000000,0.483871,0.870968
1893622983.json,1.000000,0.000000,0.000000,0.380952,1.000000
1893854.json,1.000000,0.000000,0.000000,1.000000,0.733333
1894097175.json,1.000000,0.000000,0.000000,1.000000,0.818182
1894325425.json,1.000000,0.000000,0.000000,0.800000,0.700000
189434382.json,1.000000,0.000000,0.000000,0.409091,0.590909
189462970.json,1.000000,0.000000,0.000000,0.833333,0.666667
1895656505.json,1.000000,0.000000,0.000000,0.950000,0.700000
189577987.json,1.000000,0.000000,0.000000,1.000000,0.777778
1895814048.json,1.000000,0.000000,0.025000,1.000000,0.775000
1896312106.json,1.000000,0.000000,0.000000,1.000000,1.000000
1896460835.json,0.521739,0.000000,0.000000,0.478261,0.913043
1896733109.json,1.000000,0.066667,0.066667,1.000000,1.000000
1896986208.json,1.000000,0.000000,0.000000,1.000000,0.882353
1897238098.json,0.900000,0.000000,0.000000,0.650000,1.000000
1897434300.json,1.000000,0.000000,0.000000,1.000000,1.000000
1897884985.json,0.882353,0.000000,0.000000,0.647059,0.470588
1897913311.json,1.000000,0.000000,0.000000,0.631579,0.684211
1898177802.json,1.000000,0.000000,0.000000,1.000000,1.000000
1898401986.json,1.000000,0.000000,0.000000,0.868421,0.842105
189868936.json,1.000000,0.000000,0.000000,1.000000,0.437500
1899351835.json,1.000000,0.038462,0.076923,0.538462,0.769231
1899518593.json,1.000000,0.000000,0.000000,0.823529,0.764706
190099789.json,1.000000,0.000000,0.000000,1.000000,0.916667
1901005779.json,0.931034,0.000000,0.103448,0.310345,0.931034
1901907205.json,1.000000,0.000000,0.000000,0.315789,0.736842
19020194.json,1.000000,0.027027,0.054054,0.918919,0.918919
1902367208.json,1.000000,0.000000,0.000000,0.695652,0.608696
1902436839.json,1.000000,0.000000,0.000000,1.000000,0.645161
1903084070.json,1.000000,0.000000,0.000000,0.405405,0.540541
190317640.json,1.000000,0.000000,0.000000,1.000000,1.000000
1903280545.json,1.000000,0.000000,0.000000,0.625000,1.000000
1904048077.json,1.000000,0.000000,0.050000,0.850000,0.850000
1904148439.json,1.000000,0.000000,0.000000,0.666667,0.466667
190417215.json,1.000000,0.000000,0.000000,0.730769,1.000000
1904308624.json,1.000000,0.000000,0.000000,0.750000,0.625000
1904431370.json,1.000000,0.000000,0.000000,1.000000,0.888889
1904459116.json,1.000000,0.000000,0.000000,0.800000,1.000000
1904760028.json,1.000000,0.000000,0.000000,0.480000,0.760000
1904867417.json,1.000000,0.000000,0.000000,0.750000,1.000000
1905429400.json,1.000000,0.000000,0.000000,1.000000,1.000000
1905508432.json,1.000000,0.000000,0.095238,1.000000,0.666667
1905931030.json,1.000000,0.000000,0.000000,1.000000,1.000000
1906145213.json,1.000000,0.000000,0.000000,0.800000,0.733333
1906315955.json,1.000000,0.000000,0.000000,1.000000,1.000000
1906924337.json,1.000000,0.000000,0.000000,0.444444,0.500000
1907992066.json,1.000000,0.000000,0.000000,0.681818,0.590909
1908397191.json,1.000000,0.000000,0.000000,1.000000,0.882353
1908602895.json,1.000000,0.000000,0.095238,1.000000,0.619048
1908664160.json,1.000000,0.000000,0.000000,1.000000,0.925926
1908825611.json,1.000000,0.000000,0.000000,0.809524,0.714286
1908834014.json,1.000000,0.000000,0.000000,0.772727,0.909091
1909444414.json,1.000000,0.029412,0.000000,0.882353,0.882353
1909657433.json,1.000000,0.100000,0.150000,0.800000,1.000000
1909905022.json,0.935484,0.000000,0.000000,1.000000,0.741935
1910173714.json,1.000000,0.047619,0.000000,0.904762,0.714286
1910799482.json,1.000000,0.000000,0.000000,1.000000,0.564103
1911132441.json,1.000000,0.000000,0.000000,0.578947,0.789474
1911347909.json,1.000000,0.000000,0.000000,0.687500,0.875000
1911527081.json,1.000000,0.000000,0.000000,0.866667,1.000000
1911556791.json,1.000000,0.000000,0.000000,0.794118,0.882353
1911571600.json,1.000000,0.000000,0.000000,1.000000,1.000000
191160335.json,1.000000,0.000000,0.000000,0.428571,0.857143
1911671981.json,1.000000,0.000000,0.043478,1.000000,0.913043
1911673325.json,1.000000,0.000000,0.000000,1.000000,0.866667
1911703812.json,1.000000,0.060606,0.090909,0.757576,0.939394
1911813766.json,1.000000,0.000000,0.000000,0.760000,0.840000
1911940686.json,1.000000,0.000000,0.000000,0.821429,0.392857
1912277025.json,1.000000,0.000000,0.000000,0.800000,1.000000
191237091.json,1.000000,0.000000,0.000000,0.708333,0.833333
1913062115.json,1.000000,0.000000,0.000000,0.892857,0.642857
1913245420.json,1.000000,0.000000,0.000000,0.736842,0.894737
1913719353.json,0.916667,0.000000,0.000000,0.458333,1.000000
1913856368.json,1.000000,0.000000,0.062500,1.000000,0.750000
1914055852.json,1.000000,0.000000,0.000000,0.481481,0.777778
1914299184.json,0.884615,0.000000,0.000000,0.884615,0.615385
1914362572.json,1.000000,0.000000,0.000000,1.000000,0.866667
1914857350.json,1.000000,0.000000,0.000000,0.647059,0.764706
1914905270.json,1.000000,0.000000,0.000000,0.400000,0.600000
191492931.json,1.000000,0.000000,0.000000,0.962963,0.740741
1915313449.json,1.000000,0.000000,0.000000,0.772727,0.363636
1915375454.json,1.000000,0.000000,0.000000,0.763158,0.789474
1916495135.json,1.000000,0.000000,0.029412,0.852941,0.705882
1916577995.json,0.888889,0.000000,0.000000,0.777778,0.777778
1917186469.json,1.000000,0.043478,0.086957,0.956522,0.913043
1917242972.json,1.000000,0.000000,0.000000,0.894737,0.526316
1917633543.json,1.000000,0.000000,0.000000,1.000000,0.607143
1918082508.json,0.900000,0.000000,0.000000,0.600000,1.000000
1918099677.json,1.000000,0.000000,0.000000,0.911765,0.941176
1918362412.json,1.000000,0.000000,0.000000,0.820513,1.000000
1919319680.json,1.000000,0.000000,0.000000,0.676471,0.500000
1919431985.json,0.935484,0.000000,0.000000,1.000000,0.741935
191947555.json,1.000000,0.000000,0.000000,0.611111,0.666667
